     support confidence     lift leverage   jaccard
372    0.065  1.0000000 4.000000 0.048750 0.2600000
373    0.065  0.8666667 3.466667 0.046250 0.2500000
374    0.075  1.0000000 2.000000 0.037500 0.1500000
375    0.075  1.0000000 4.000000 0.056250 0.3000000
376    0.075  0.9375000 3.826531 0.055400 0.3000000
377    0.055  1.0000000 4.000000 0.041250 0.2200000
378    0.055  0.9166667 3.741497 0.040300 0.2200000
379    0.055  1.0000000 2.000000 0.027500 0.1100000
380    0.065  1.0000000 2.000000 0.032500 0.1300000
381    0.065  1.0000000 4.000000 0.048750 0.2600000
382    0.065  0.8666667 3.537415 0.046625 0.2549020
383    0.050  1.0000000 2.000000 0.025000 0.1000000
384    0.050  1.0000000 3.921569 0.037250 0.1960784
385    0.050  1.0000000 4.000000 0.037500 0.2000000
386    0.055  1.0000000 3.921569 0.040975 0.2156863
387    0.055  0.9166667 3.666667 0.040000 0.2156863
388    0.055  1.0000000 3.921569 0.040975 0.2156863
389    0.060  1.0000000 2.000000 0.030000 0.1200000
390    0.060  0.8571429 3.498542 0.042850 0.2352941
391    0.085  1.0000000 4.000000 0.063750 0.3400000
392    0.085  0.9444444 3.854875 0.062950 0.3400000
393    0.075  0.8823529 1.764706 0.032500 0.1470588
394    0.080  1.0000000 4.000000 0.060000 0.3200000
395    0.080  0.9411765 3.841537 0.059175 0.3200000
396    0.075  0.8823529 3.529412 0.053750 0.2884615
397    0.075  1.0000000 4.081633 0.056625 0.3061224
398    0.065  0.8666667 3.537415 0.046625 0.2549020
399    0.065  0.8666667 3.611111 0.047000 0.2600000
400    0.085  0.8947368 3.578947 0.061250 0.3269231
401    0.085  0.8947368 3.651987 0.061725 0.3333333
402    0.060  0.8571429 3.428571 0.042500 0.2307692
403    0.070  1.0000000 2.000000 0.035000 0.1400000
404    0.070  1.0000000 4.081633 0.052850 0.2857143
405    0.060  0.8571429 3.428571 0.042500 0.2307692
406    0.060  0.8571429 1.714286 0.025000 0.1176471
407    0.080  0.8888889 1.777778 0.035000 0.1568627
408    0.080  0.8888889 3.555556 0.057500 0.3076923
409    0.060  0.8571429 3.428571 0.042500 0.2307692
410    0.060  0.9230769 3.846154 0.044400 0.2448980
411    0.050  1.0000000 3.921569 0.037250 0.1960784
412    0.050  0.9090909 3.565062 0.035975 0.1923077
413    0.050  0.9090909 3.636364 0.036250 0.1960784
414    0.155  1.0000000 4.000000 0.116250 0.6200000
415    0.155  0.9117647 3.647059 0.112500 0.5849057
416    0.155  1.0000000 4.081633 0.117025 0.6326531
417    0.065  1.0000000 4.000000 0.048750 0.2600000
418    0.065  1.0000000 4.081633 0.049075 0.2653061
419    0.090  0.8571429 3.428571 0.063750 0.3396226
420    0.090  1.0000000 4.081633 0.067950 0.3673469
421    0.065  1.0000000 4.000000 0.048750 0.2600000
