     support confidence     lift leverage    jaccard
418    0.160  0.9411765 3.764706 0.117500 0.61538462
419    0.160  1.0000000 4.081633 0.120800 0.65306122
420    0.160  0.8000000 3.333333 0.112000 0.57142857
421    0.160  1.0000000 4.166667 0.121600 0.66666667
422    0.170  1.0000000 4.000000 0.127500 0.68000000
423    0.170  1.0000000 4.081633 0.128350 0.69387755
424    0.170  0.7906977 3.294574 0.118400 0.59649123
425    0.170  0.8947368 3.728070 0.124400 0.65384615
426    0.100  1.0000000 4.081633 0.075500 0.40816327
427    0.100  0.8695652 3.623188 0.072400 0.39215686
428    0.100  0.8695652 3.623188 0.072400 0.39215686
429    0.070  1.0000000 4.081633 0.052850 0.28571429
430    0.070  0.9333333 3.888889 0.052000 0.28571429
431    0.160  1.0000000 4.000000 0.120000 0.64000000
432    0.160  0.9411765 3.764706 0.117500 0.61538462
433    0.160  0.7804878 3.252033 0.110800 0.56140351
434    0.160  1.0000000 4.166667 0.121600 0.66666667
435    0.095  0.9500000 3.800000 0.070000 0.37254902
436    0.095  0.7600000 3.166667 0.065000 0.35185185
437    0.095  1.0000000 4.166667 0.072200 0.39583333
438    0.065  0.9285714 3.714286 0.047500 0.25490196
439    0.065  1.0000000 4.166667 0.049400 0.27083333
440    0.100  1.0000000 4.000000 0.075000 0.40000000
441    0.100  0.8333333 3.472222 0.071200 0.38461538
442    0.100  0.8695652 3.623188 0.072400 0.39215686
443    0.070  1.0000000 4.000000 0.052500 0.28000000
444    0.070  0.9333333 3.888889 0.052000 0.28571429
445    0.050  1.0000000 4.000000 0.037500 0.20000000
446    0.050  0.9090909 3.710575 0.036525 0.20000000
447    0.050  1.0000000 2.000000 0.025000 0.10000000
448    0.050  0.8333333 3.333333 0.035000 0.19230769
449    0.050  0.9090909 3.636364 0.036250 0.19607843
450    0.050  1.0000000 4.166667 0.038000 0.20833333
451    0.060  1.0000000 2.000000 0.030000 0.12000000
452    0.060  0.8571429 3.428571 0.042500 0.23076923
453    0.060  1.0000000 4.166667 0.045600 0.25000000
454    0.055  1.0000000 2.000000 0.027500 0.11000000
455    0.055  0.7857143 3.142857 0.037500 0.20754717
456    0.155  0.9393939 3.757576 0.113750 0.59615385
457    0.155  1.0000000 4.081633 0.117025 0.63265306
458    0.155  0.7750000 3.163265 0.106000 0.53448276
459    0.155  1.0000000 4.166667 0.117800 0.64583333
460    0.165  1.0000000 4.000000 0.123750 0.66000000
461    0.165  1.0000000 4.081633 0.124575 0.67346939
462    0.165  0.7674419 3.132416 0.112325 0.55932203
463    0.165  0.9705882 4.044118 0.124200 0.67346939
464    0.065  1.0000000 4.081633 0.049075 0.26530612
465    0.065  1.0000000 4.166667 0.049400 0.27083333
466    0.100  1.0000000 4.081633 0.075500 0.40816327
467    0.100  1.0000000 4.081633 0.075500 0.40816327
468    0.100  0.9523810 3.968254 0.074800 0.40816327
