    support confidence     lift leverage   jaccard
580   0.065          1 4.166667 0.049400 0.2708333
581   0.065          1 4.000000 0.048750 0.2600000
582   0.065          1 4.000000 0.048750 0.2600000
583   0.065          1 4.081633 0.049075 0.2653061
584   0.065          1 4.166667 0.049400 0.2708333
585   0.090          1 4.000000 0.067500 0.3600000
586   0.090          1 4.081633 0.067950 0.3673469
587   0.090          1 4.081633 0.067950 0.3673469
588   0.090          1 4.166667 0.068400 0.3750000
589   0.065          1 4.000000 0.048750 0.2600000
590   0.065          1 4.000000 0.048750 0.2600000
591   0.065          1 4.081633 0.049075 0.2653061
592   0.065          1 4.166667 0.049400 0.2708333
593   0.065          1 4.000000 0.048750 0.2600000
594   0.065          1 4.081633 0.049075 0.2653061
595   0.065          1 4.081633 0.049075 0.2653061
596   0.055          1 2.000000 0.027500 0.1100000
597   0.055          1 4.000000 0.041250 0.2200000
598   0.055          1 4.081633 0.041525 0.2244898
599   0.050          1 4.000000 0.037500 0.2000000
600   0.050          1 4.081633 0.037750 0.2040816
601   0.055          1 3.921569 0.040975 0.2156863
602   0.055          1 4.000000 0.041250 0.2200000
603   0.055          1 4.000000 0.041250 0.2200000
604   0.060          1 2.000000 0.030000 0.1200000
605   0.060          1 4.000000 0.045000 0.2400000
606   0.060          1 4.000000 0.045000 0.2400000
607   0.060          1 2.000000 0.030000 0.1200000
608   0.060          1 3.921569 0.044700 0.2352941
609   0.060          1 4.000000 0.045000 0.2400000
610   0.055          1 2.000000 0.027500 0.1100000
611   0.055          1 4.000000 0.041250 0.2200000
612   0.055          1 4.000000 0.041250 0.2200000
613   0.070          1 2.000000 0.035000 0.1400000
614   0.070          1 3.921569 0.052150 0.2745098
615   0.070          1 4.000000 0.052500 0.2800000
616   0.070          1 4.000000 0.052500 0.2800000
617   0.055          1 2.000000 0.027500 0.1100000
618   0.055          1 3.921569 0.040975 0.2156863
619   0.055          1 4.000000 0.041250 0.2200000
620   0.055          1 2.000000 0.027500 0.1100000
621   0.055          1 3.921569 0.040975 0.2156863
622   0.055          1 4.000000 0.041250 0.2200000
623   0.165          1 3.773585 0.121275 0.6226415
624   0.165          1 3.921569 0.122925 0.6470588
625   0.165          1 3.921569 0.122925 0.6470588
626   0.165          1 4.000000 0.123750 0.6600000
627   0.085          1 3.921569 0.063325 0.3333333
628   0.085          1 3.921569 0.063325 0.3333333
629   0.085          1 4.000000 0.063750 0.3400000
630   0.080          1 3.921569 0.059600 0.3137255
631   0.080          1 3.921569 0.059600 0.3137255
632   0.080          1 4.000000 0.060000 0.3200000
633   0.090          1 3.773585 0.066150 0.3396226
634   0.090          1 3.921569 0.067050 0.3529412
635   0.095          1 3.921569 0.070775 0.3725490
636   0.095          1 3.921569 0.070775 0.3725490
637   0.095          1 3.921569 0.070775 0.3725490
638   0.095          1 4.000000 0.071250 0.3800000
639   0.085          1 3.773585 0.062475 0.3207547
640   0.085          1 3.921569 0.063325 0.3333333
641   0.085          1 4.000000 0.063750 0.3400000
642   0.080          1 3.773585 0.058800 0.3018868
643   0.080          1 3.921569 0.059600 0.3137255
644   0.080          1 3.921569 0.059600 0.3137255
645   0.080          1 4.000000 0.060000 0.3200000
646   0.085          1 3.773585 0.062475 0.3207547
647   0.085          1 3.921569 0.063325 0.3333333
648   0.080          1 3.773585 0.058800 0.3018868
649   0.080          1 3.921569 0.059600 0.3137255
650   0.080          1 3.921569 0.059600 0.3137255
651   0.080          1 4.000000 0.060000 0.3200000
652   0.090          1 3.773585 0.066150 0.3396226
653   0.090          1 3.921569 0.067050 0.3529412
654   0.090          1 4.000000 0.067500 0.3600000
655   0.080          1 3.921569 0.059600 0.3137255
656   0.080          1 3.921569 0.059600 0.3137255
657   0.080          1 4.000000 0.060000 0.3200000
658   0.085          1 3.773585 0.062475 0.3207547
659   0.085          1 3.921569 0.063325 0.3333333
660   0.080          1 3.773585 0.058800 0.3018868
661   0.080          1 3.921569 0.059600 0.3137255
662   0.080          1 3.921569 0.059600 0.3137255
663   0.080          1 3.921569 0.059600 0.3137255
664   0.065          1 4.000000 0.048750 0.2600000
665   0.065          1 4.000000 0.048750 0.2600000
666   0.065          1 4.081633 0.049075 0.2653061
667   0.065          1 4.166667 0.049400 0.2708333
668   0.065          1 4.166667 0.049400 0.2708333
669   0.065          1 4.000000 0.048750 0.2600000
670   0.065          1 4.081633 0.049075 0.2653061
671   0.065          1 4.081633 0.049075 0.2653061
672   0.065          1 4.166667 0.049400 0.2708333
673   0.055          1 2.000000 0.027500 0.1100000
674   0.055          1 3.921569 0.040975 0.2156863
675   0.055          1 4.000000 0.041250 0.2200000
676   0.055          1 4.000000 0.041250 0.2200000
677   0.085          1 3.773585 0.062475 0.3207547
678   0.085          1 3.921569 0.063325 0.3333333
679   0.085          1 3.921569 0.063325 0.3333333
680   0.085          1 4.000000 0.063750 0.3400000
681   0.080          1 3.773585 0.058800 0.3018868
682   0.080          1 3.921569 0.059600 0.3137255
683   0.080          1 3.921569 0.059600 0.3137255
684   0.080          1 3.921569 0.059600 0.3137255
685   0.080          1 4.000000 0.060000 0.3200000
