     support confidence      lift      leverage    jaccard
2208   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
2209   0.085  0.7083333  1.666667  3.400000e-02 0.18478261
2210   0.085  1.0000000  2.469136  5.057500e-02 0.20987654
2211   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
2212   0.085  0.8947368  3.728070  6.220000e-02 0.34000000
2213   0.075  0.6818182  1.363636  2.000000e-02 0.14018692
2214   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
2215   0.075  0.8823529  2.233805  4.142500e-02 0.18518519
2216   0.075  0.9375000  2.500000  4.500000e-02 0.19736842
2217   0.085  0.9444444  1.888889  4.000000e-02 0.16831683
2218   0.085  0.7083333  1.666667  3.400000e-02 0.18478261
2219   0.085  1.0000000  2.469136  5.057500e-02 0.20987654
2220   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
2221   0.085  0.7391304  3.079710  5.740000e-02 0.31481481
2222   0.110  0.9166667  2.511416  6.620000e-02 0.29333333
2223   0.110  1.0000000  2.816901  7.095000e-02 0.30985915
2224   0.110  0.9565217  2.732919  6.975000e-02 0.30985915
2225   0.110  1.0000000  3.174603  7.535000e-02 0.34920635
2226   0.105  0.8750000  2.058824  5.400000e-02 0.23863636
2227   0.105  1.0000000  2.816901  6.772500e-02 0.29577465
2228   0.105  1.0000000  2.857143  6.825000e-02 0.30000000
2229   0.105  0.9545455  3.030303  7.035000e-02 0.32812500
2230   0.050  1.0000000  2.816901  3.225000e-02 0.14084507
2231   0.050  1.0000000  2.857143  3.250000e-02 0.14285714
2232   0.050  0.9090909  2.886003  3.267500e-02 0.15625000
2233   0.070  0.5833333  1.166667  1.000000e-02 0.12727273
2234   0.070  0.8750000  2.464789  4.160000e-02 0.19178082
2235   0.070  0.9333333  2.666667  4.375000e-02 0.19718310
2236   0.070  1.0000000  3.174603  4.795000e-02 0.22222222
2237   0.100  0.9090909  2.139037  5.325000e-02 0.22988506
2238   0.100  0.9523810  2.609263  6.167500e-02 0.27027027
2239   0.100  1.0000000  2.857143  6.500000e-02 0.28571429
2240   0.100  1.0000000  3.174603  6.850000e-02 0.31746032
2241   0.065  0.5909091  1.181818  1.000000e-02 0.11926606
2242   0.065  0.8125000  2.226027  3.580000e-02 0.17105263
2243   0.065  0.9285714  2.653061  4.050000e-02 0.18309859
2244   0.065  1.0000000  3.174603  4.452500e-02 0.20634921
2245   0.050  1.0000000  2.352941  2.875000e-02 0.11764706
2246   0.050  1.0000000  2.857143  3.250000e-02 0.14285714
2247   0.050  0.9090909  2.886003  3.267500e-02 0.15625000
2248   0.055  0.5238095  1.047619  2.500000e-03 0.10000000
2249   0.055  0.6875000  1.617647  2.100000e-02 0.12222222
2250   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2251   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
2252   0.100  0.8695652  2.046036  5.112500e-02 0.22727273
2253   0.100  0.9523810  2.609263  6.167500e-02 0.27027027
2254   0.100  1.0000000  2.816901  6.450000e-02 0.28169014
2255   0.100  1.0000000  3.174603  6.850000e-02 0.31746032
2256   0.070  0.6086957  1.217391  1.250000e-02 0.12844037
2257   0.070  0.9333333  2.557078  4.262500e-02 0.18918919
2258   0.070  1.0000000  2.816901  4.515000e-02 0.19718310
2259   0.070  0.9333333  2.962963  4.637500e-02 0.21875000
2260   0.070  0.5185185  1.994302  3.490000e-02 0.21538462
2261   0.050  1.0000000  2.352941  2.875000e-02 0.11764706
2262   0.050  1.0000000  2.816901  3.225000e-02 0.14084507
2263   0.050  0.9090909  2.886003  3.267500e-02 0.15625000
2264   0.055  0.5238095  1.047619  2.500000e-03 0.10000000
2265   0.055  0.7333333  1.725490  2.312500e-02 0.12359551
2266   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2267   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
2268   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2269   0.055  0.7857143  1.848739  2.525000e-02 0.12500000
2270   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2271   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
2272   0.100  0.9090909  2.139037  5.325000e-02 0.22988506
2273   0.100  0.9090909  2.490660  5.985000e-02 0.26666667
2274   0.100  1.0000000  2.816901  6.450000e-02 0.28169014
2275   0.100  1.0000000  2.857143  6.500000e-02 0.28571429
2276   0.065  0.5909091  1.181818  1.000000e-02 0.11926606
2277   0.065  0.9285714  2.544031  3.945000e-02 0.17567568
2278   0.065  1.0000000  2.816901  4.192500e-02 0.18309859
2279   0.065  0.8666667  2.476190  3.875000e-02 0.18055556
2280   0.055  0.5000000  1.000000 -6.938894e-18 0.09909910
2281   0.055  1.0000000  2.352941  3.162500e-02 0.12941176
2282   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2283   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2284   0.055  0.5000000  1.000000 -6.938894e-18 0.09909910
2285   0.055  0.7857143  1.848739  2.525000e-02 0.12500000
2286   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2287   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2288   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2289   0.055  0.8461538  1.990950  2.737500e-02 0.12643678
2290   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2291   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
2292   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
2293   0.055  0.7333333  1.725490  2.312500e-02 0.12359551
2294   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2295   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
2296   0.055  0.9166667  2.320675  3.130000e-02 0.13750000
2297   0.055  0.7857143  2.095238  2.875000e-02 0.14102564
2298   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2299   0.055  0.7857143  2.277433  3.085000e-02 0.15277778
2300   0.060  1.0000000  2.469136  3.570000e-02 0.14814815
2301   0.060  0.8000000  2.133333  3.187500e-02 0.15384615
2302   0.060  0.8571429  2.348337  3.445000e-02 0.16000000
2303   0.060  0.8000000  2.318841  3.412500e-02 0.16666667
2304   0.070  1.0000000  2.469136  4.165000e-02 0.17283951
2305   0.070  0.9333333  2.362869  4.037500e-02 0.17500000
2306   0.070  1.0000000  2.739726  4.445000e-02 0.19178082
2307   0.070  0.7777778  2.254428  3.895000e-02 0.19178082
2308   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2309   0.055  0.7857143  1.989150  2.735000e-02 0.13414634
2310   0.055  0.7857143  2.095238  2.875000e-02 0.14102564
2311   0.055  0.7333333  2.125604  2.912500e-02 0.15068493
2312   0.050  0.7142857  1.428571  1.500000e-02 0.09615385
2313   0.050  1.0000000  2.469136  2.975000e-02 0.12345679
2314   0.050  0.9090909  2.424242  2.937500e-02 0.13157895
2315   0.050  0.7692308  2.229654  2.757500e-02 0.13888889
2316   0.070  1.0000000  2.469136  4.165000e-02 0.17283951
2317   0.070  0.9333333  2.362869  4.037500e-02 0.17500000
2318   0.070  0.7777778  2.074074  3.625000e-02 0.17721519
2319   0.070  0.9333333  2.557078  4.262500e-02 0.18918919
2320   0.050  0.7142857  1.428571  1.500000e-02 0.09615385
2321   0.050  1.0000000  2.531646  3.025000e-02 0.12658228
2322   0.050  0.8333333  2.222222  2.750000e-02 0.12987013
2323   0.050  1.0000000  2.739726  3.175000e-02 0.13698630
2324   0.050  0.6666667  1.333333  1.250000e-02 0.09523810
2325   0.050  1.0000000  2.469136  2.975000e-02 0.12345679
2326   0.050  0.8333333  2.222222  2.750000e-02 0.12987013
2327   0.050  0.7692308  2.107482  2.627500e-02 0.13157895
2328   0.060  0.6666667  1.333333  1.500000e-02 0.11320755
2329   0.060  1.0000000  2.469136  3.570000e-02 0.14814815
2330   0.060  1.0000000  2.531646  3.630000e-02 0.15189873
2331   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
2332   0.050  0.6666667  1.333333  1.250000e-02 0.09523810
2333   0.050  1.0000000  2.469136  2.975000e-02 0.12345679
2334   0.050  0.7692308  1.947420  2.432500e-02 0.12195122
2335   0.050  0.8333333  2.222222  2.750000e-02 0.12987013
2336   0.255  0.9622642  2.264151  1.423750e-01 0.58620690
2337   0.255  0.9444444  2.587519  1.564500e-01 0.67105263
2338   0.255  0.9807692  2.762730  1.627000e-01 0.70833333
2339   0.255  1.0000000  2.857143  1.657500e-01 0.72857143
2340   0.255  0.9807692  3.113553  1.731000e-01 0.79687500
2341   0.135  0.5094340  1.018868  2.500000e-03 0.21428571
2342   0.135  0.9642857  2.641879  8.390000e-02 0.36486486
2343   0.135  0.9310345  2.622632  8.352500e-02 0.36986301
2344   0.135  1.0000000  2.857143  8.775000e-02 0.38571429
2345   0.135  1.0000000  3.174603  9.247500e-02 0.42857143
2346   0.130  0.8965517  2.456306  7.707500e-02 0.34210526
2347   0.130  0.9629630  2.712572  8.207500e-02 0.36111111
2348   0.130  0.9629630  2.751323  8.275000e-02 0.36619718
2349   0.130  0.9629630  3.057025  8.747500e-02 0.40625000
2350   0.140  0.5185185  1.037037  5.000000e-03 0.22222222
2351   0.140  1.0000000  2.352941  8.050000e-02 0.32941176
2352   0.140  1.0000000  2.816901  9.030000e-02 0.39436620
2353   0.140  1.0000000  2.857143  9.100000e-02 0.40000000
2354   0.140  0.9655172  3.065134  9.432500e-02 0.43750000
2355   0.130  0.8965517  2.109533  6.837500e-02 0.29545455
2356   0.130  0.9629630  2.712572  8.207500e-02 0.36111111
2357   0.130  1.0000000  2.857143  8.450000e-02 0.37142857
2358   0.130  0.9629630  3.057025  8.747500e-02 0.40625000
2359   0.135  0.5192308  1.038462  5.000000e-03 0.21600000
2360   0.135  0.9310345  2.190669  7.337500e-02 0.31034483
2361   0.135  0.9642857  2.641879  8.390000e-02 0.36486486
2362   0.135  1.0000000  2.857143  8.775000e-02 0.38571429
2363   0.135  1.0000000  3.174603  9.247500e-02 0.42857143
2364   0.125  0.9259259  2.178649  6.762500e-02 0.28735632
2365   0.125  0.9259259  2.536783  7.572500e-02 0.33333333
2366   0.125  1.0000000  2.857143  8.125000e-02 0.35714286
2367   0.125  0.9615385  3.052503  8.405000e-02 0.39062500
2368   0.135  0.5294118  1.058824  7.500000e-03 0.21774194
2369   0.135  1.0000000  2.352941  7.762500e-02 0.31764706
2370   0.135  0.9642857  2.641879  8.390000e-02 0.36486486
2371   0.135  1.0000000  2.816901  8.707500e-02 0.38028169
2372   0.135  0.9642857  3.061224  9.090000e-02 0.42187500
2373   0.120  0.8888889  2.091503  6.262500e-02 0.27272727
2374   0.120  0.9230769  2.528978  7.255000e-02 0.32000000
2375   0.120  0.9600000  2.704225  7.562500e-02 0.33333333
2376   0.120  0.8275862  2.627258  7.432500e-02 0.35294118
2377   0.190  0.9743590  2.405825  1.110250e-01 0.46341463
2378   0.190  0.9743590  2.466732  1.129750e-01 0.47500000
2379   0.190  0.6785714  1.809524  8.500000e-02 0.40860215
2380   0.190  0.9500000  2.602740  1.170000e-01 0.50666667
2381   0.190  0.9268293  2.686462  1.192750e-01 0.52777778
2382   0.145  0.7435897  1.487179  4.750000e-02 0.26363636
2383   0.145  1.0000000  2.531646  8.772500e-02 0.36708861
2384   0.145  0.9666667  2.577778  8.875000e-02 0.38157895
2385   0.145  0.9354839  2.562970  8.842500e-02 0.38666667
2386   0.145  0.8787879  2.547211  8.807500e-02 0.39726027
2387   0.050  0.9090909  2.301496  2.827500e-02 0.12500000
2388   0.050  1.0000000  2.739726  3.175000e-02 0.13698630
2389   0.050  0.9090909  2.635046  3.102500e-02 0.14285714
2390   0.140  0.7179487  1.435897  4.250000e-02 0.25225225
2391   0.140  0.9655172  2.383993  8.127500e-02 0.34146341
2392   0.140  0.9655172  2.574713  8.562500e-02 0.36842105
2393   0.140  0.8750000  2.397260  8.160000e-02 0.36363636
2394   0.140  0.9333333  2.705314  8.825000e-02 0.39436620
2395   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2396   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
2397   0.055  0.9166667  2.657005  3.430000e-02 0.15714286
2398   0.085  0.8500000  2.098765  4.450000e-02 0.20238095
2399   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
2400   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
2401   0.085  0.8500000  2.463768  5.050000e-02 0.23611111
2402   0.145  0.5178571  1.035714  5.000000e-03 0.22834646
2403   0.145  0.9666667  2.386831  8.425000e-02 0.35365854
2404   0.145  1.0000000  2.531646  8.772500e-02 0.36708861
2405   0.145  0.9354839  2.562970  8.842500e-02 0.38666667
2406   0.145  0.9062500  2.626812  8.980000e-02 0.40277778
2407   0.135  0.9000000  2.222222  7.425000e-02 0.32142857
2408   0.135  0.9642857  2.441230  7.970000e-02 0.33750000
2409   0.135  1.0000000  2.739726  8.572500e-02 0.36986301
2410   0.135  0.9000000  2.608696  8.325000e-02 0.37500000
2411   0.100  1.0000000  2.000000  5.000000e-02 0.20000000
2412   0.100  0.6666667  1.568627  3.625000e-02 0.21052632
2413   0.100  1.0000000  2.531646  6.050000e-02 0.25316456
2414   0.100  1.0000000  2.739726  6.350000e-02 0.27397260
2415   0.100  0.9090909  2.635046  6.205000e-02 0.28169014
2416   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
2417   0.085  0.6071429  1.428571  2.550000e-02 0.17708333
2418   0.085  0.8500000  2.098765  4.450000e-02 0.20238095
2419   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
2420   0.085  0.8947368  2.593440  5.222500e-02 0.23943662
2421   0.150  0.7500000  1.500000  5.000000e-02 0.27272727
2422   0.150  0.9677419  2.389486  8.722500e-02 0.36585366
2423   0.150  0.9375000  2.373418  8.680000e-02 0.37037037
2424   0.150  0.9677419  2.580645  9.187500e-02 0.39473684
2425   0.150  0.8823529  2.557545  9.135000e-02 0.41095890
2426   0.050  1.0000000  2.469136  2.975000e-02 0.12345679
2427   0.050  0.9090909  2.301496  2.827500e-02 0.12500000
2428   0.050  0.8333333  2.415459  2.930000e-02 0.14084507
2429   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
2430   0.085  0.6296296  1.481481  2.762500e-02 0.17894737
2431   0.085  0.8500000  2.098765  4.450000e-02 0.20238095
2432   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
2433   0.085  0.7391304  2.142407  4.532500e-02 0.22666667
2434   0.135  0.5192308  1.038462  5.000000e-03 0.21600000
2435   0.135  1.0000000  2.352941  7.762500e-02 0.31764706
2436   0.135  0.9310345  2.550779  8.207500e-02 0.36000000
2437   0.135  1.0000000  2.816901  8.707500e-02 0.38028169
2438   0.135  0.9642857  2.755102  8.600000e-02 0.38028169
2439   0.125  0.9259259  2.178649  6.762500e-02 0.28735632
2440   0.125  0.9259259  2.536783  7.572500e-02 0.33333333
2441   0.125  0.9615385  2.708559  7.885000e-02 0.34722222
2442   0.125  0.8620690  2.463054  7.425000e-02 0.33783784
2443   0.150  0.7317073  1.463415  4.750000e-02 0.27027027
2444   0.150  0.9090909  2.244669  8.317500e-02 0.35714286
2445   0.150  1.0000000  2.531646  9.075000e-02 0.37974684
2446   0.150  0.9375000  2.500000  9.000000e-02 0.38961039
2447   0.150  0.8823529  2.417405  8.795000e-02 0.38961039
2448   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2449   0.055  0.9166667  2.320675  3.130000e-02 0.13750000
2450   0.055  0.9166667  2.511416  3.310000e-02 0.14864865
2451   0.095  0.9500000  1.900000  4.500000e-02 0.18811881
2452   0.095  0.6333333  1.490196  3.125000e-02 0.19791667
2453   0.095  0.8636364  2.132435  5.045000e-02 0.22619048
2454   0.095  1.0000000  2.531646  5.747500e-02 0.24050633
2455   0.095  0.8260870  2.263252  5.302500e-02 0.24675325
2456   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
2457   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
2458   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
2459   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
2460   0.050  0.9090909  6.993007  4.285000e-02 0.37037037
2461   0.050  0.9090909  1.818182  2.250000e-02 0.09900990
2462   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
2463   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
2464   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
2465   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
2466   0.050  0.8333333 13.888889  4.640000e-02 0.71428571
2467   0.100  1.0000000  3.846154  7.400000e-02 0.38461538
2468   0.100  1.0000000  7.142857  8.600000e-02 0.71428571
2469   0.100  1.0000000  8.000000  8.750000e-02 0.80000000
2470   0.100  1.0000000  8.695652  8.850000e-02 0.86956522
2471   0.100  1.0000000  8.695652  8.850000e-02 0.86956522
2472   0.100  0.9523810  8.658009  8.845000e-02 0.86956522
2473   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
2474   0.060  1.0000000  7.142857  5.160000e-02 0.42857143
2475   0.060  1.0000000  8.000000  5.250000e-02 0.48000000
2476   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2477   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2478   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
2479   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
2480   0.060  1.0000000  3.846154  4.440000e-02 0.23076923
2481   0.060  1.0000000  8.000000  5.250000e-02 0.48000000
2482   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2483   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2484   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
2485   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
2486   0.060  1.0000000  3.846154  4.440000e-02 0.23076923
2487   0.060  1.0000000  7.142857  5.160000e-02 0.42857143
2488   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2489   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2490   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
2491   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
2492   0.060  1.0000000  3.846154  4.440000e-02 0.23076923
2493   0.060  1.0000000  7.142857  5.160000e-02 0.42857143
2494   0.060  1.0000000  8.000000  5.250000e-02 0.48000000
2495   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2496   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
2497   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
2498   0.060  1.0000000  3.846154  4.440000e-02 0.23076923
2499   0.060  1.0000000  7.142857  5.160000e-02 0.42857143
2500   0.060  1.0000000  8.000000  5.250000e-02 0.48000000
2501   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
2502   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
2503   0.065  0.6190476  1.238095  1.250000e-02 0.12037037
2504   0.065  1.0000000  3.846154  4.810000e-02 0.25000000
2505   0.065  1.0000000  7.142857  5.590000e-02 0.46428571
2506   0.065  1.0000000  8.000000  5.687500e-02 0.52000000
2507   0.065  1.0000000  8.695652  5.752500e-02 0.56521739
2508   0.065  1.0000000  8.695652  5.752500e-02 0.56521739
2509   0.070  0.5833333  1.555556  2.500000e-02 0.16470588
2510   0.070  1.0000000  3.846154  5.180000e-02 0.26923077
2511   0.070  1.0000000  5.714286  5.775000e-02 0.40000000
2512   0.070  0.9333333  5.490196  5.725000e-02 0.40000000
2513   0.070  0.9333333  5.656566  5.762500e-02 0.41176471
2514   0.070  0.8235294  6.334842  5.895000e-02 0.48275862
2515   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
2516   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
2517   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
2518   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
2519   0.050  0.8333333  6.410256  4.220000e-02 0.35714286
2520   0.070  0.5833333  1.166667  1.000000e-02 0.12727273
2521   0.070  1.0000000  3.846154  5.180000e-02 0.26923077
2522   0.070  1.0000000  5.714286  5.775000e-02 0.40000000
2523   0.070  0.9333333  5.490196  5.725000e-02 0.40000000
2524   0.070  0.9333333  5.656566  5.762500e-02 0.41176471
2525   0.070  0.8750000  6.730769  5.960000e-02 0.50000000
2526   0.065  0.9285714  1.857143  3.000000e-02 0.12871287
2527   0.065  0.9285714  2.476190  3.875000e-02 0.17105263
2528   0.065  1.0000000  5.714286  5.362500e-02 0.37142857
2529   0.065  0.9285714  5.462185  5.310000e-02 0.37142857
2530   0.065  0.9285714  5.627706  5.345000e-02 0.38235294
2531   0.065  0.8666667  6.666667  5.525000e-02 0.46428571
2532   0.065  0.9285714  1.857143  3.000000e-02 0.12871287
2533   0.065  0.9285714  2.476190  3.875000e-02 0.17105263
2534   0.065  1.0000000  3.846154  4.810000e-02 0.25000000
2535   0.065  0.9285714  5.462185  5.310000e-02 0.37142857
2536   0.065  0.9285714  5.627706  5.345000e-02 0.38235294
2537   0.065  0.8125000  6.250000  5.460000e-02 0.44827586
2538   0.070  0.9333333  1.866667  3.250000e-02 0.13861386
2539   0.070  0.9333333  2.488889  4.187500e-02 0.18421053
2540   0.070  1.0000000  3.846154  5.180000e-02 0.26923077
2541   0.070  1.0000000  5.714286  5.775000e-02 0.40000000
2542   0.070  0.9333333  5.656566  5.762500e-02 0.41176471
2543   0.070  0.8750000  6.730769  5.960000e-02 0.50000000
2544   0.070  0.9333333  1.866667  3.250000e-02 0.13861386
2545   0.070  0.9333333  2.488889  4.187500e-02 0.18421053
2546   0.070  1.0000000  3.846154  5.180000e-02 0.26923077
2547   0.070  1.0000000  5.714286  5.775000e-02 0.40000000
2548   0.070  0.9333333  5.490196  5.725000e-02 0.40000000
2549   0.070  0.8750000  6.730769  5.960000e-02 0.50000000
2550   0.075  0.8823529  1.764706  3.250000e-02 0.14705882
2551   0.075  0.9375000  2.500000  4.500000e-02 0.19736842
2552   0.075  1.0000000  3.846154  5.550000e-02 0.28846154
2553   0.075  0.9375000  5.357143  6.100000e-02 0.41666667
2554   0.075  0.9375000  5.514706  6.140000e-02 0.42857143
2555   0.075  0.9375000  5.681818  6.180000e-02 0.44117647
2556   0.125  1.0000000  2.352941  7.187500e-02 0.29411765
2557   0.125  0.9259259  2.536783  7.572500e-02 0.33333333
2558   0.125  0.9615385  2.708559  7.885000e-02 0.34722222
2559   0.125  1.0000000  2.857143  8.125000e-02 0.35714286
2560   0.125  0.9615385  3.052503  8.405000e-02 0.39062500
2561   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
2562   0.060  0.8571429  2.414487  3.515000e-02 0.16438356
2563   0.060  1.0000000  2.857143  3.900000e-02 0.17142857
2564   0.060  1.0000000  3.174603  4.110000e-02 0.19047619
2565   0.065  0.5200000  1.040000  2.500000e-03 0.11607143
2566   0.065  0.8666667  2.374429  3.762500e-02 0.17333333
2567   0.065  0.9285714  2.615694  4.015000e-02 0.18055556
2568   0.065  1.0000000  2.857143  4.225000e-02 0.18571429
2569   0.065  0.9285714  2.947846  4.295000e-02 0.20312500
2570   0.065  0.5000000  2.083333  3.380000e-02 0.21311475
2571   0.060  1.0000000  2.352941  3.450000e-02 0.14117647
2572   0.060  1.0000000  2.816901  3.870000e-02 0.16901408
2573   0.060  1.0000000  2.857143  3.900000e-02 0.17142857
2574   0.060  1.0000000  3.174603  4.110000e-02 0.19047619
2575   0.075  0.5555556  1.111111  7.500000e-03 0.13392857
2576   0.075  1.0000000  2.352941  4.312500e-02 0.17647059
2577   0.075  0.9375000  2.640845  4.660000e-02 0.20833333
2578   0.075  1.0000000  2.857143  4.875000e-02 0.21428571
2579   0.075  0.9375000  2.976190  4.980000e-02 0.23437500
2580   0.075  0.5769231  2.403846  4.380000e-02 0.25423729
2581   0.060  0.8571429  2.016807  3.025000e-02 0.13793103
2582   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
2583   0.060  1.0000000  2.857143  3.900000e-02 0.17142857
2584   0.060  1.0000000  3.174603  4.110000e-02 0.19047619
2585   0.070  0.5384615  1.076923  5.000000e-03 0.12500000
2586   0.070  1.0000000  2.352941  4.025000e-02 0.16470588
2587   0.070  0.8750000  2.397260  4.080000e-02 0.18666667
2588   0.070  1.0000000  2.857143  4.550000e-02 0.20000000
2589   0.070  0.9333333  2.962963  4.637500e-02 0.21875000
2590   0.070  0.5600000  2.333333  4.000000e-02 0.23728814
2591   0.060  1.0000000  2.352941  3.450000e-02 0.14117647
2592   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
2593   0.060  1.0000000  2.816901  3.870000e-02 0.16901408
2594   0.060  1.0000000  3.174603  4.110000e-02 0.19047619
2595   0.065  0.5200000  1.040000  2.500000e-03 0.11607143
2596   0.065  1.0000000  2.352941  3.737500e-02 0.15294118
2597   0.065  0.8666667  2.374429  3.762500e-02 0.17333333
2598   0.065  0.9285714  2.615694  4.015000e-02 0.18055556
2599   0.065  0.7222222  2.292769  3.665000e-02 0.19117647
2600   0.065  0.5416667  2.256944  3.620000e-02 0.22033898
2601   0.060  1.0000000  2.352941  3.450000e-02 0.14117647
2602   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
2603   0.060  1.0000000  2.816901  3.870000e-02 0.16901408
2604   0.060  1.0000000  2.857143  3.900000e-02 0.17142857
2605   0.070  0.5384615  1.076923  5.000000e-03 0.12500000
2606   0.070  1.0000000  2.352941  4.025000e-02 0.16470588
2607   0.070  0.8750000  2.397260  4.080000e-02 0.18666667
2608   0.070  0.9333333  2.629108  4.337500e-02 0.19444444
2609   0.070  0.7777778  2.222222  3.850000e-02 0.18918919
2610   0.070  0.5600000  2.333333  4.000000e-02 0.23728814
2611   0.090  1.0000000  2.469136  5.355000e-02 0.22222222
2612   0.090  1.0000000  2.531646  5.445000e-02 0.22784810
2613   0.090  0.5454545  1.454545  2.812500e-02 0.20000000
2614   0.090  0.9000000  2.465753  5.350000e-02 0.24000000
2615   0.090  1.0000000  2.898551  5.895000e-02 0.26086957
2616   0.055  0.6111111  1.222222  1.000000e-02 0.10280374
2617   0.055  1.0000000  2.531646  3.327500e-02 0.13924051
2618   0.055  1.0000000  2.666667  3.437500e-02 0.14666667
2619   0.055  0.8461538  2.318230  3.127500e-02 0.14666667
2620   0.055  1.0000000  2.898551  3.602500e-02 0.15942029
2621   0.055  0.6111111  1.222222  1.000000e-02 0.10280374
2622   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2623   0.055  1.0000000  2.666667  3.437500e-02 0.14666667
2624   0.055  0.8461538  2.318230  3.127500e-02 0.14666667
2625   0.055  1.0000000  2.898551  3.602500e-02 0.15942029
2626   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
2627   0.075  1.0000000  2.531646  4.537500e-02 0.18987342
2628   0.075  1.0000000  2.739726  4.762500e-02 0.20547945
2629   0.075  0.8823529  2.557545  4.567500e-02 0.21126761
2630   0.075  0.8823529  3.676471  5.460000e-02 0.30000000
2631   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
2632   0.055  1.0000000  2.531646  3.327500e-02 0.13924051
2633   0.055  0.8461538  2.318230  3.127500e-02 0.14666667
2634   0.055  1.0000000  2.898551  3.602500e-02 0.15942029
2635   0.110  0.6666667  1.333333  2.750000e-02 0.19819820
2636   0.110  1.0000000  2.469136  6.545000e-02 0.27160494
2637   0.110  1.0000000  2.531646  6.655000e-02 0.27848101
2638   0.110  1.0000000  2.739726  6.985000e-02 0.30136986
2639   0.110  0.9166667  2.657005  6.860000e-02 0.30985915
2640   0.110  0.8148148  3.395062  7.760000e-02 0.41509434
2641   0.075  1.0000000  2.000000  3.750000e-02 0.15000000
2642   0.075  0.6818182  1.604278  2.825000e-02 0.16304348
2643   0.075  1.0000000  2.531646  4.537500e-02 0.18987342
