     support confidence      lift leverage    jaccard
1962   0.070  1.0000000  3.846154 0.051800 0.26923077
1963   0.070  1.0000000  5.714286 0.057750 0.40000000
1964   0.070  0.9333333  5.490196 0.057250 0.40000000
1965   0.070  0.8750000  6.730769 0.059600 0.50000000
1966   0.075  0.8823529  1.764706 0.032500 0.14705882
1967   0.075  0.9375000  2.500000 0.045000 0.19736842
1968   0.075  1.0000000  3.846154 0.055500 0.28846154
1969   0.075  0.9375000  5.357143 0.061000 0.41666667
1970   0.075  0.9375000  5.514706 0.061400 0.42857143
1971   0.075  0.9375000  5.681818 0.061800 0.44117647
1972   0.125  1.0000000  2.352941 0.071875 0.29411765
1973   0.125  0.9259259  2.536783 0.075725 0.33333333
1974   0.125  0.9615385  2.708559 0.078850 0.34722222
1975   0.125  1.0000000  2.857143 0.081250 0.35714286
1976   0.125  0.9615385  3.052503 0.084050 0.39062500
1977   0.060  1.0000000  2.739726 0.038100 0.16438356
1978   0.060  0.8571429  2.414487 0.035150 0.16438356
1979   0.060  1.0000000  2.857143 0.039000 0.17142857
1980   0.060  1.0000000  3.174603 0.041100 0.19047619
1981   0.065  0.8666667  2.374429 0.037625 0.17333333
1982   0.065  0.9285714  2.615694 0.040150 0.18055556
1983   0.065  1.0000000  2.857143 0.042250 0.18571429
1984   0.065  0.9285714  2.947846 0.042950 0.20312500
1985   0.060  1.0000000  2.352941 0.034500 0.14117647
1986   0.060  1.0000000  2.816901 0.038700 0.16901408
1987   0.060  1.0000000  2.857143 0.039000 0.17142857
1988   0.060  1.0000000  3.174603 0.041100 0.19047619
1989   0.075  1.0000000  2.352941 0.043125 0.17647059
1990   0.075  0.9375000  2.640845 0.046600 0.20833333
1991   0.075  1.0000000  2.857143 0.048750 0.21428571
1992   0.075  0.9375000  2.976190 0.049800 0.23437500
1993   0.060  0.8571429  2.016807 0.030250 0.13793103
1994   0.060  1.0000000  2.739726 0.038100 0.16438356
1995   0.060  1.0000000  2.857143 0.039000 0.17142857
1996   0.060  1.0000000  3.174603 0.041100 0.19047619
1997   0.070  1.0000000  2.352941 0.040250 0.16470588
1998   0.070  0.8750000  2.397260 0.040800 0.18666667
1999   0.070  1.0000000  2.857143 0.045500 0.20000000
2000   0.070  0.9333333  2.962963 0.046375 0.21875000
2001   0.060  1.0000000  2.352941 0.034500 0.14117647
2002   0.060  1.0000000  2.739726 0.038100 0.16438356
2003   0.060  1.0000000  2.816901 0.038700 0.16901408
2004   0.060  1.0000000  3.174603 0.041100 0.19047619
2005   0.065  1.0000000  2.352941 0.037375 0.15294118
2006   0.065  0.8666667  2.374429 0.037625 0.17333333
2007   0.065  0.9285714  2.615694 0.040150 0.18055556
2008   0.060  1.0000000  2.352941 0.034500 0.14117647
2009   0.060  1.0000000  2.739726 0.038100 0.16438356
2010   0.060  1.0000000  2.816901 0.038700 0.16901408
2011   0.060  1.0000000  2.857143 0.039000 0.17142857
2012   0.070  1.0000000  2.352941 0.040250 0.16470588
2013   0.070  0.8750000  2.397260 0.040800 0.18666667
2014   0.070  0.9333333  2.629108 0.043375 0.19444444
2015   0.070  0.7777778  2.222222 0.038500 0.18918919
2016   0.090  1.0000000  2.469136 0.053550 0.22222222
2017   0.090  1.0000000  2.531646 0.054450 0.22784810
2018   0.090  0.9000000  2.465753 0.053500 0.24000000
2019   0.090  1.0000000  2.898551 0.058950 0.26086957
2020   0.055  1.0000000  2.531646 0.033275 0.13924051
2021   0.055  1.0000000  2.666667 0.034375 0.14666667
2022   0.055  0.8461538  2.318230 0.031275 0.14666667
2023   0.055  1.0000000  2.898551 0.036025 0.15942029
2024   0.055  1.0000000  2.469136 0.032725 0.13580247
2025   0.055  1.0000000  2.666667 0.034375 0.14666667
2026   0.055  0.8461538  2.318230 0.031275 0.14666667
2027   0.055  1.0000000  2.898551 0.036025 0.15942029
2028   0.075  1.0000000  2.469136 0.044625 0.18518519
2029   0.075  1.0000000  2.531646 0.045375 0.18987342
2030   0.075  1.0000000  2.739726 0.047625 0.20547945
2031   0.075  0.8823529  2.557545 0.045675 0.21126761
2032   0.075  0.8823529  3.676471 0.054600 0.30000000
2033   0.055  1.0000000  2.469136 0.032725 0.13580247
2034   0.055  1.0000000  2.531646 0.033275 0.13924051
2035   0.055  0.8461538  2.318230 0.031275 0.14666667
2036   0.055  1.0000000  2.898551 0.036025 0.15942029
2037   0.110  1.0000000  2.469136 0.065450 0.27160494
2038   0.110  1.0000000  2.531646 0.066550 0.27848101
2039   0.110  1.0000000  2.739726 0.069850 0.30136986
2040   0.110  0.9166667  2.657005 0.068600 0.30985915
2041   0.110  0.8148148  3.395062 0.077600 0.41509434
2042   0.075  1.0000000  2.000000 0.037500 0.15000000
2043   0.075  1.0000000  2.531646 0.045375 0.18987342
2044   0.075  1.0000000  2.739726 0.047625 0.20547945
2045   0.075  0.8823529  2.557545 0.045675 0.21126761
2046   0.075  0.7500000  3.125000 0.051000 0.28301887
2047   0.075  1.0000000  2.000000 0.037500 0.15000000
2048   0.075  1.0000000  2.469136 0.044625 0.18518519
2049   0.075  1.0000000  2.739726 0.047625 0.20547945
2050   0.075  0.8823529  2.557545 0.045675 0.21126761
2051   0.075  0.8823529  3.676471 0.054600 0.30000000
2052   0.065  1.0000000  2.469136 0.038675 0.16049383
2053   0.065  1.0000000  2.531646 0.039325 0.16455696
2054   0.065  1.0000000  2.666667 0.040625 0.17333333
2055   0.065  0.8666667  2.512077 0.039125 0.18309859
2056   0.075  1.0000000  2.000000 0.037500 0.15000000
2057   0.075  1.0000000  2.469136 0.044625 0.18518519
2058   0.075  1.0000000  2.531646 0.045375 0.18987342
2059   0.075  0.8823529  2.557545 0.045675 0.21126761
2060   0.075  0.8823529  3.676471 0.054600 0.30000000
2061   0.055  1.0000000  2.469136 0.032725 0.13580247
2062   0.055  1.0000000  2.531646 0.033275 0.13924051
2063   0.055  1.0000000  2.666667 0.034375 0.14666667
2064   0.085  1.0000000  2.000000 0.042500 0.17000000
2065   0.085  1.0000000  2.469136 0.050575 0.20987654
2066   0.085  1.0000000  2.531646 0.051425 0.21518987
2067   0.085  1.0000000  2.739726 0.053975 0.23287671
2068   0.085  0.8947368  3.728070 0.062200 0.34000000
2069   0.100  0.9090909  2.139037 0.053250 0.22988506
2070   0.100  0.9523810  2.609263 0.061675 0.27027027
2071   0.100  1.0000000  2.816901 0.064500 0.28169014
2072   0.100  1.0000000  2.857143 0.065000 0.28571429
2073   0.100  1.0000000  3.174603 0.068500 0.31746032
2074   0.065  0.9285714  2.544031 0.039450 0.17567568
2075   0.065  1.0000000  2.816901 0.041925 0.18309859
2076   0.065  0.9285714  2.653061 0.040500 0.18309859
2077   0.065  1.0000000  3.174603 0.044525 0.20634921
2078   0.050  1.0000000  2.352941 0.028750 0.11764706
2079   0.050  1.0000000  2.816901 0.032250 0.14084507
2080   0.050  1.0000000  2.857143 0.032500 0.14285714
2081   0.050  0.9090909  2.886003 0.032675 0.15625000
2082   0.055  0.7857143  1.848739 0.025250 0.12500000
2083   0.055  1.0000000  2.816901 0.035475 0.15492958
2084   0.055  1.0000000  2.857143 0.035750 0.15714286
2085   0.055  1.0000000  3.174603 0.037675 0.17460317
2086   0.055  0.8461538  1.990950 0.027375 0.12643678
2087   0.055  1.0000000  2.739726 0.034925 0.15068493
2088   0.055  1.0000000  2.857143 0.035750 0.15714286
2089   0.055  1.0000000  3.174603 0.037675 0.17460317
2090   0.055  0.7857143  1.848739 0.025250 0.12500000
2091   0.055  1.0000000  2.739726 0.034925 0.15068493
2092   0.055  1.0000000  2.816901 0.035475 0.15492958
2093   0.055  1.0000000  3.174603 0.037675 0.17460317
2094   0.055  0.8461538  1.990950 0.027375 0.12643678
2095   0.055  1.0000000  2.739726 0.034925 0.15068493
2096   0.055  1.0000000  2.816901 0.035475 0.15492958
2097   0.055  1.0000000  2.857143 0.035750 0.15714286
2098   0.055  1.0000000  2.469136 0.032725 0.13580247
2099   0.055  0.9166667  2.320675 0.031300 0.13750000
2100   0.055  0.7857143  2.095238 0.028750 0.14102564
2101   0.055  1.0000000  2.739726 0.034925 0.15068493
2102   0.055  0.7857143  2.277433 0.030850 0.15277778
2103   0.050  1.0000000  2.469136 0.029750 0.12345679
2104   0.050  1.0000000  2.531646 0.030250 0.12658228
2105   0.050  0.8333333  2.222222 0.027500 0.12987013
2106   0.050  1.0000000  2.739726 0.031750 0.13698630
2107   0.135  1.0000000  2.352941 0.077625 0.31764706
2108   0.135  0.9642857  2.641879 0.083900 0.36486486
2109   0.135  1.0000000  2.816901 0.087075 0.38028169
2110   0.135  1.0000000  2.857143 0.087750 0.38571429
2111   0.135  1.0000000  3.174603 0.092475 0.42857143
2112   0.120  0.9230769  2.171946 0.064750 0.27586207
2113   0.120  0.9230769  2.528978 0.072550 0.32000000
2114   0.120  0.9600000  2.704225 0.075625 0.33333333
2115   0.120  1.0000000  2.857143 0.078000 0.34285714
2116   0.120  0.9600000  3.047619 0.080625 0.37500000
2117   0.140  0.9655172  2.383993 0.081275 0.34146341
2118   0.140  1.0000000  2.531646 0.084700 0.35443038
2119   0.140  0.9655172  2.574713 0.085625 0.36842105
2120   0.140  0.9333333  2.557078 0.085250 0.37333333
2121   0.140  0.9333333  2.705314 0.088250 0.39436620
2122   0.050  1.0000000  2.469136 0.029750 0.12345679
2123   0.050  0.9090909  2.301496 0.028275 0.12500000
2124   0.050  1.0000000  2.739726 0.031750 0.13698630
2125   0.050  0.9090909  2.635046 0.031025 0.14285714
2126   0.085  1.0000000  2.000000 0.042500 0.17000000
2127   0.085  0.8500000  2.098765 0.044500 0.20238095
2128   0.085  1.0000000  2.531646 0.051425 0.21518987
2129   0.085  1.0000000  2.739726 0.053975 0.23287671
2130   0.085  0.8947368  2.593440 0.052225 0.23943662
2131   0.060  1.0000000  3.846154 0.044400 0.23076923
2132   0.060  1.0000000  7.142857 0.051600 0.42857143
2133   0.060  1.0000000  8.000000 0.052500 0.48000000
2134   0.060  1.0000000  8.695652 0.053100 0.52173913
2135   0.060  1.0000000  8.695652 0.053100 0.52173913
2136   0.060  0.9230769  8.391608 0.052850 0.52173913
2137   0.065  0.9285714  1.857143 0.030000 0.12871287
2138   0.065  0.9285714  2.476190 0.038750 0.17105263
2139   0.065  1.0000000  3.846154 0.048100 0.25000000
2140   0.065  1.0000000  5.714286 0.053625 0.37142857
2141   0.065  0.9285714  5.462185 0.053100 0.37142857
2142   0.065  0.9285714  5.627706 0.053450 0.38235294
2143   0.065  0.8666667  6.666667 0.055250 0.46428571
2144   0.060  1.0000000  2.352941 0.034500 0.14117647
2145   0.060  1.0000000  2.739726 0.038100 0.16438356
2146   0.060  1.0000000  2.816901 0.038700 0.16901408
2147   0.060  1.0000000  2.857143 0.039000 0.17142857
2148   0.060  1.0000000  3.174603 0.041100 0.19047619
2149   0.065  1.0000000  2.352941 0.037375 0.15294118
2150   0.065  0.8666667  2.374429 0.037625 0.17333333
2151   0.065  0.9285714  2.615694 0.040150 0.18055556
2152   0.065  1.0000000  2.857143 0.042250 0.18571429
2153   0.065  0.9285714  2.947846 0.042950 0.20312500
2154   0.055  1.0000000  2.469136 0.032725 0.13580247
2155   0.055  1.0000000  2.531646 0.033275 0.13924051
2156   0.055  1.0000000  2.666667 0.034375 0.14666667
2157   0.055  0.8461538  2.318230 0.031275 0.14666667
2158   0.055  1.0000000  2.898551 0.036025 0.15942029
2159   0.075  1.0000000  2.000000 0.037500 0.15000000
2160   0.075  1.0000000  2.469136 0.044625 0.18518519
2161   0.075  1.0000000  2.531646 0.045375 0.18987342
2162   0.075  1.0000000  2.739726 0.047625 0.20547945
2163   0.075  0.8823529  2.557545 0.045675 0.21126761
2164   0.075  0.8823529  3.676471 0.054600 0.30000000
2165   0.055  0.8461538  1.990950 0.027375 0.12643678
2166   0.055  1.0000000  2.739726 0.034925 0.15068493
2167   0.055  1.0000000  2.816901 0.035475 0.15492958
2168   0.055  1.0000000  2.857143 0.035750 0.15714286
2169   0.055  1.0000000  3.174603 0.037675 0.17460317
