     support confidence      lift leverage   jaccard
1960   0.085  0.8947368  3.728070 0.062200 0.3400000
1961   0.100  0.9090909  2.139037 0.053250 0.2298851
1962   0.100  0.9523810  2.609263 0.061675 0.2702703
1963   0.100  1.0000000  2.816901 0.064500 0.2816901
1964   0.100  1.0000000  2.857143 0.065000 0.2857143
1965   0.100  1.0000000  3.174603 0.068500 0.3174603
1966   0.065  0.9285714  2.544031 0.039450 0.1756757
1967   0.065  1.0000000  2.816901 0.041925 0.1830986
1968   0.065  0.9285714  2.653061 0.040500 0.1830986
1969   0.065  1.0000000  3.174603 0.044525 0.2063492
1970   0.050  1.0000000  2.352941 0.028750 0.1176471
1971   0.050  1.0000000  2.816901 0.032250 0.1408451
1972   0.050  1.0000000  2.857143 0.032500 0.1428571
1973   0.050  0.9090909  2.886003 0.032675 0.1562500
1974   0.055  1.0000000  2.816901 0.035475 0.1549296
1975   0.055  1.0000000  2.857143 0.035750 0.1571429
1976   0.055  1.0000000  3.174603 0.037675 0.1746032
1977   0.055  0.8461538  1.990950 0.027375 0.1264368
1978   0.055  1.0000000  2.739726 0.034925 0.1506849
1979   0.055  1.0000000  2.857143 0.035750 0.1571429
1980   0.055  1.0000000  3.174603 0.037675 0.1746032
1981   0.055  1.0000000  2.739726 0.034925 0.1506849
1982   0.055  1.0000000  2.816901 0.035475 0.1549296
1983   0.055  1.0000000  3.174603 0.037675 0.1746032
1984   0.055  0.8461538  1.990950 0.027375 0.1264368
1985   0.055  1.0000000  2.739726 0.034925 0.1506849
1986   0.055  1.0000000  2.816901 0.035475 0.1549296
1987   0.055  1.0000000  2.857143 0.035750 0.1571429
1988   0.055  1.0000000  2.469136 0.032725 0.1358025
1989   0.055  0.9166667  2.320675 0.031300 0.1375000
1990   0.055  1.0000000  2.739726 0.034925 0.1506849
1991   0.050  1.0000000  2.469136 0.029750 0.1234568
1992   0.050  1.0000000  2.531646 0.030250 0.1265823
1993   0.050  0.8333333  2.222222 0.027500 0.1298701
1994   0.050  1.0000000  2.739726 0.031750 0.1369863
1995   0.135  1.0000000  2.352941 0.077625 0.3176471
1996   0.135  0.9642857  2.641879 0.083900 0.3648649
1997   0.135  1.0000000  2.816901 0.087075 0.3802817
1998   0.135  1.0000000  2.857143 0.087750 0.3857143
1999   0.135  1.0000000  3.174603 0.092475 0.4285714
2000   0.120  0.9230769  2.171946 0.064750 0.2758621
2001   0.120  0.9230769  2.528978 0.072550 0.3200000
2002   0.120  0.9600000  2.704225 0.075625 0.3333333
2003   0.120  1.0000000  2.857143 0.078000 0.3428571
2004   0.120  0.9600000  3.047619 0.080625 0.3750000
2005   0.140  0.9655172  2.383993 0.081275 0.3414634
2006   0.140  1.0000000  2.531646 0.084700 0.3544304
2007   0.140  0.9655172  2.574713 0.085625 0.3684211
2008   0.140  0.9333333  2.557078 0.085250 0.3733333
2009   0.140  0.9333333  2.705314 0.088250 0.3943662
2010   0.050  1.0000000  2.469136 0.029750 0.1234568
2011   0.050  0.9090909  2.301496 0.028275 0.1250000
2012   0.050  1.0000000  2.739726 0.031750 0.1369863
2013   0.050  0.9090909  2.635046 0.031025 0.1428571
2014   0.085  1.0000000  2.000000 0.042500 0.1700000
2015   0.085  0.8500000  2.098765 0.044500 0.2023810
2016   0.085  1.0000000  2.531646 0.051425 0.2151899
2017   0.085  1.0000000  2.739726 0.053975 0.2328767
2018   0.085  0.8947368  2.593440 0.052225 0.2394366
2019   0.060  1.0000000  3.846154 0.044400 0.2307692
2020   0.060  1.0000000  7.142857 0.051600 0.4285714
2021   0.060  1.0000000  8.000000 0.052500 0.4800000
2022   0.060  1.0000000  8.695652 0.053100 0.5217391
2023   0.060  1.0000000  8.695652 0.053100 0.5217391
2024   0.060  0.9230769  8.391608 0.052850 0.5217391
2025   0.065  0.9285714  1.857143 0.030000 0.1287129
2026   0.065  0.9285714  2.476190 0.038750 0.1710526
2027   0.065  1.0000000  3.846154 0.048100 0.2500000
2028   0.065  1.0000000  5.714286 0.053625 0.3714286
2029   0.065  0.9285714  5.462185 0.053100 0.3714286
2030   0.065  0.9285714  5.627706 0.053450 0.3823529
2031   0.065  0.8666667  6.666667 0.055250 0.4642857
2032   0.060  1.0000000  2.352941 0.034500 0.1411765
2033   0.060  1.0000000  2.739726 0.038100 0.1643836
2034   0.060  1.0000000  2.816901 0.038700 0.1690141
2035   0.060  1.0000000  2.857143 0.039000 0.1714286
2036   0.060  1.0000000  3.174603 0.041100 0.1904762
2037   0.065  1.0000000  2.352941 0.037375 0.1529412
2038   0.065  0.8666667  2.374429 0.037625 0.1733333
2039   0.065  0.9285714  2.615694 0.040150 0.1805556
2040   0.065  1.0000000  2.857143 0.042250 0.1857143
2041   0.065  0.9285714  2.947846 0.042950 0.2031250
2042   0.055  1.0000000  2.469136 0.032725 0.1358025
2043   0.055  1.0000000  2.531646 0.033275 0.1392405
2044   0.055  1.0000000  2.666667 0.034375 0.1466667
2045   0.055  0.8461538  2.318230 0.031275 0.1466667
2046   0.055  1.0000000  2.898551 0.036025 0.1594203
2047   0.075  1.0000000  2.000000 0.037500 0.1500000
2048   0.075  1.0000000  2.469136 0.044625 0.1851852
2049   0.075  1.0000000  2.531646 0.045375 0.1898734
2050   0.075  1.0000000  2.739726 0.047625 0.2054795
2051   0.075  0.8823529  2.557545 0.045675 0.2112676
2052   0.075  0.8823529  3.676471 0.054600 0.3000000
2053   0.055  0.8461538  1.990950 0.027375 0.1264368
2054   0.055  1.0000000  2.739726 0.034925 0.1506849
2055   0.055  1.0000000  2.816901 0.035475 0.1549296
2056   0.055  1.0000000  2.857143 0.035750 0.1571429
2057   0.055  1.0000000  3.174603 0.037675 0.1746032
